"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Pakistan","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2021",7.78,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Pakistan","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2021",9.167,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Total","Disability status (Aggregate): Total","2019",6.376,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2019",3.557,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2019",6.469,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Male","Disability status (Aggregate): Total","2019",4.988,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2019",4.024,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2019",5.022,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Female","Disability status (Aggregate): Total","2019",8.245,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2019",2.819,,,,"Data reference period: August"
"Panama","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Market Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2019",8.407,,,,"Data reference period: August"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Total","Disability status (Aggregate): Total","2022",4.291,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Total","Disability status (Aggregate): Persons with disability","2022",4.348,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Total","Disability status (Aggregate): Persons without disability","2022",4.29,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Male","Disability status (Aggregate): Total","2022",3.496,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Male","Disability status (Aggregate): Persons with disability","2022",3.578,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Male","Disability status (Aggregate): Persons without disability","2022",3.494,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Female","Disability status (Aggregate): Total","2022",5.248,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Female","Disability status (Aggregate): Persons with disability","2022",5.433,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Permanent Employment Survey, National","Sex: Female","Disability status (Aggregate): Persons without disability","2022",5.244,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2021",5.097,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2021",4.289,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2021",5.123,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2021",4.719,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2021",4.763,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2021",4.718,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2021",5.557,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2021",3.702,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2021",5.618,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2020",7.179,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2020",8.625,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2020",7.138,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2020",7.324,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2020",8.811,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2020",7.28,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2020",6.992,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2020",8.372,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2020",6.953,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2019",3.379,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2019",3.537,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2019",3.374,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2019",3.081,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2019",4.283,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2019",3.042,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2019",3.739,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2019",2.546,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2019",3.774,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2018",3.492,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2018",2.535,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2018",3.521,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2018",3.17,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2018",2.339,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2018",3.196,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2018",3.88,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2018",2.801,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2018",3.91,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2017",3.691,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2017",3.187,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2017",3.706,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2017",3.508,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2017",3.988,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2017",3.493,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2017",3.914,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2017",2.041,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2017",3.963,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2016",3.741,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2016",4.352,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2016",3.724,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2016",3.548,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2016",5.226,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2016",3.5,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2016",3.977,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2016",3.149,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2016",3.998,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2015",3.272,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2015",2.637,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2015",3.288,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2015",3.212,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2015",2.865,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2015",3.221,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2015",3.347,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2015",2.316,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2015",3.371,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Total","2014",3.208,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2014",2.095,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2014",3.243,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Total","2014",3.048,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2014",2.579,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2014",3.063,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Total","2014",3.406,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2014",1.437,"Unreliable",,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HS - National Household Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2014",3.464,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Total","Disability status (Aggregate): Total","2020",0.765,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Total","Disability status (Aggregate): Persons with disability","2020",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Total","Disability status (Aggregate): Persons without disability","2020",0.764,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Male","Disability status (Aggregate): Total","2020",0.58,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Male","Disability status (Aggregate): Persons with disability","2020",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Male","Disability status (Aggregate): Persons without disability","2020",0.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Female","Disability status (Aggregate): Total","2020",1.04,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","PC - Population Census","Sex: Female","Disability status (Aggregate): Persons without disability","2020",1.051,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2022",5.078,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2022",14.401,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2022",4.93,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2022",4.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2022",14.841,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2022",4.132,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2022",5.964,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2022",13.897,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2022",5.839,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
